CaseID,weight,XSPANISH,INTERNET,Q1,Q2_A,Q2_B,Q2_C,Q2_D,Q2_E,Q2_Refused,Q3,Q4,Q5_A,Q5_B,Q5_C,Q5_D,Q5_E,Q5_F,Q5_Refused,Q7,Q9,Q10,Q11,Q12,Q13,Q14,INTMOB,INTFREQ,SMART1,SNSINT2,PPAGE,PPEDUCAT,PPETHM,PPGENDER,PPINCIMP,PPMSACAT,PPSTATEN,PPWORK
3,1.1998,2,1,1,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,1,5,2,6,1,1,2,1,63,1,4,2,5,1,59,7
4,1.5196,2,1,6,0,0,1,0,0,0,4,3,0,0,0,0,0,1,0,6,1,1,3,1,2,5,1,2,1,1,47,2,4,2,1,1,59,7
5,1.2142,1,1,2,0,0,0,1,0,0,2,2,0,0,0,1,0,0,0,4,2,1,1,2,2,1,1,2,1,1,70,1,4,1,13,1,33,5
6,1.1868,1,1,6,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,3,1,2,1,2,4,1,5,1,2,60,1,3,1,5,1,93,6
7,2.6632,1,1,6,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,6,2,3,3,5,3,6,1,1,1,2,31,1,4,2,15,0,85,7
8,1.4453,1,1,6,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,6,1,3,3,5,3,6,1,1,1,1,18,1,2,2,1,1,84,7
9,1.1536,1,1,6,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,6,3,2,2,5,3,6,1,2,1,1,42,3,1,1,11,1,47,1
10,.8738,1,1,2,0,0,0,1,0,0,5,2,1,0,0,1,0,0,0,6,3,2,3,1,2,6,1,2,1,1,36,3,1,2,16,1,92,1
11,1.1177,1,1,6,0,0,0,1,0,0,5,2,1,0,1,1,0,0,0,2,1,2,2,1,2,6,1,1,1,1,26,4,1,1,17,1,14,1
12,.8034,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,1,1,2,1,1,31,4,1,1,12,1,93,1
13,1.2881,1,1,6,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,6,3,2,2,1,2,6,1,1,1,1,37,4,3,2,17,1,93,1
14,1.2263,1,1,2,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,2,2,2,2,1,2,1,1,1,1,1,33,4,2,2,14,1,54,1
15,1.0455,1,3,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,3,3,3,5,3,6,2,5,2,1,51,2,1,1,16,0,32,1
16,1.7321,1,2,2,1,0,0,0,0,0,5,3,1,0,0,0,0,0,0,2,1,1,3,1,2,6,1,1,1,1,25,3,2,1,10,1,23,1
17,1.0443,1,5,6,0,0,0,1,0,0,4,1,0,0,0,0,0,1,0,2,1,2,3,2,2,6,2,5,1,2,26,4,1,2,16,1,54,2
18,1.5653,1,1,2,0,0,0,1,0,0,1,2,1,1,1,1,0,0,0,2,1,1,2,1,2,5,1,1,1,1,29,2,2,1,4,1,58,2
19,.7404,1,1,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,3,3,3,2,2,6,2,3,2,2,50,4,1,2,17,1,95,5
20,.8791,1,2,6,0,1,0,0,0,0,5,3,0,0,0,0,0,1,0,2,3,3,3,5,2,6,1,1,1,1,39,3,1,2,6,1,34,7
21,.8062,1,1,6,0,0,0,1,0,0,5,2,0,0,1,1,0,0,0,6,3,1,3,5,2,6,1,4,1,1,71,3,1,1,11,1,32,5
22,.6758,1,1,2,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,1,3,3,5,2,-1,2,2,2,1,62,2,1,2,12,0,23,5
23,1.8102,1,1,6,0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,2,1,2,3,5,2,6,1,2,1,1,22,3,3,1,8,1,86,1
24,1.1565,1,1,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,2,2,2,2,2,5,1,2,1,1,24,3,1,2,10,1,34,1
25,.9325,1,1,6,0,0,0,0,0,1,5,3,0,0,1,0,0,0,0,2,2,2,3,1,2,6,1,5,1,1,67,2,1,1,10,1,56,5
26,1.0188,1,2,6,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,2,2,2,1,2,5,1,2,1,2,24,3,1,2,17,1,93,1
27,.9165,1,1,2,0,1,0,0,0,0,5,2,0,0,0,1,0,0,0,2,2,2,3,1,2,6,1,3,1,2,57,3,1,1,13,1,21,2
28,1.2677,1,1,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,1,3,5,2,3,1,2,1,1,33,2,4,1,4,1,51,1
29,.81,1,1,4,0,0,0,1,0,0,5,2,0,1,0,0,0,0,0,6,1,1,3,2,2,6,1,3,1,2,52,3,1,2,18,1,91,1
30,.9547,1,1,4,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,1,2,3,1,2,6,1,1,1,1,56,3,1,1,19,1,52,1
31,.8539,1,2,5,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,2,1,2,2,1,2,1,1,3,1,1,57,4,1,1,16,1,33,1
33,.9473,1,3,6,0,0,0,0,1,0,5,3,0,0,0,0,1,0,0,6,3,1,3,5,3,6,2,4,1,1,52,2,1,2,3,1,21,4
34,.7317,1,1,6,0,0,0,1,0,0,5,3,0,1,0,0,0,0,0,2,3,2,3,2,2,6,1,2,1,1,61,4,1,1,16,1,23,5
35,.9635,1,1,6,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,3,2,3,1,3,6,1,2,1,2,50,2,1,1,15,1,86,4
36,.7183,1,1,6,0,0,0,1,0,0,1,3,0,1,1,1,0,0,0,6,3,2,3,1,2,6,2,2,1,1,64,3,1,2,14,1,57,5
37,.9974,1,1,6,0,0,0,1,0,0,5,2,1,0,1,1,0,0,0,2,1,2,2,1,2,6,1,2,1,1,27,4,1,2,12,1,52,1
38,.8956,1,1,2,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,2,2,2,2,2,2,4,1,1,1,1,42,4,1,2,17,1,62,1
39,.8068,1,1,6,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,6,3,3,3,2,1,6,1,4,3,2,71,3,1,1,12,0,59,5
40,1.38,1,2,6,0,0,1,0,0,0,5,1,0,0,1,1,0,0,0,6,3,1,3,1,1,2,1,5,1,1,29,1,4,2,6,1,93,7
41,1.2334,1,1,2,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,2,1,2,3,2,2,3,1,1,1,1,24,1,1,1,7,1,33,4
42,.9056,1,1,2,0,0,0,1,0,0,3,3,0,0,0,1,0,0,0,2,3,1,2,1,2,6,1,1,1,1,43,4,1,1,13,1,16,1
43,.9499,1,1,2,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,6,1,2,2,1,2,6,1,1,1,1,30,4,1,2,16,0,56,4
44,.3524,1,1,6,0,0,0,0,1,0,5,2,1,0,0,1,0,0,0,2,3,3,2,1,2,1,1,2,1,1,35,4,5,2,17,1,93,1
45,.6599,1,1,6,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,6,3,3,3,1,3,6,2,3,1,2,70,4,1,2,15,1,23,5
46,.9486,1,1,4,0,0,1,0,0,0,4,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1,2,1,26,3,1,2,7,1,58,1
47,1.6995,1,1,6,1,1,0,0,0,0,5,3,0,0,0,1,0,0,0,6,1,3,2,5,2,6,2,3,2,2,23,2,2,2,12,1,21,4
48,.8447,1,1,6,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,5,1,1,1,5,2,6,1,2,1,1,63,3,1,1,16,0,73,1
49,.9325,1,1,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,1,3,3,5,3,6,1,4,1,1,74,2,1,1,8,1,72,5
50,.8239,1,1,2,0,0,0,0,1,0,5,2,0,0,0,0,0,1,0,2,1,3,1,2,2,6,1,2,1,1,72,3,1,1,11,1,57,5
51,2.1208,1,1,2,1,0,0,0,0,0,5,2,1,1,1,1,0,0,0,2,1,1,2,1,2,1,1,1,1,1,19,2,3,1,12,1,56,7
53,.9002,1,1,6,1,0,0,0,0,0,5,3,1,0,0,0,0,0,0,6,3,2,2,2,2,6,1,2,1,1,34,4,1,2,18,1,21,7
54,1.5476,1,1,2,0,1,0,0,0,0,5,2,0,1,0,0,0,0,0,2,3,2,2,5,2,6,1,2,1,1,53,3,3,1,15,1,22,1
56,.8447,1,1,5,0,0,0,1,0,0,5,2,0,1,0,0,0,0,0,2,1,2,2,1,2,6,1,2,1,1,65,3,1,1,15,0,71,5
57,.9028,1,1,6,1,0,0,0,0,0,5,2,0,0,0,1,0,0,0,2,1,1,2,1,2,6,1,1,1,1,53,4,1,1,10,1,56,1
58,.8816,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,3,1,1,2,1,1,42,4,1,1,13,1,42,1
59,.7317,1,1,2,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,1,2,2,1,3,6,2,3,2,2,85,4,1,1,14,1,22,5
60,.738,1,1,3,0,0,0,0,1,0,5,2,0,0,0,1,0,0,0,6,3,2,2,5,2,6,1,1,1,1,48,3,1,2,4,1,42,1
61,1.284,2,1,6,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,6,1,3,3,1,2,6,1,1,1,1,27,4,4,2,13,1,93,1
62,.6337,1,1,2,0,1,0,0,0,0,5,2,1,1,1,1,0,0,0,2,1,2,2,1,2,6,1,2,1,1,68,4,1,1,16,0,23,5
63,.6512,1,1,6,0,0,0,0,1,0,5,3,0,0,0,1,0,0,0,2,3,2,3,1,3,6,1,2,1,1,62,3,1,1,5,1,93,6
64,1.4854,1,1,6,0,0,0,0,1,0,3,3,0,0,1,0,0,0,0,2,1,2,3,5,2,6,1,1,1,1,18,1,1,1,14,1,34,1
65,.6424,1,1,2,0,0,0,1,0,0,5,3,1,1,1,1,0,0,0,2,3,1,2,1,2,6,1,2,1,1,67,4,1,2,17,1,34,1
66,.6626,1,1,6,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,6,1,2,2,1,2,6,1,2,1,1,77,3,1,2,11,1,93,5
67,1.094,1,1,6,0,0,0,0,1,0,5,2,0,1,0,0,0,0,0,6,3,2,2,1,2,6,2,3,2,1,67,3,3,1,13,1,86,2
68,.9596,1,1,2,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,2,1,2,2,2,2,1,1,2,1,1,48,3,1,1,16,1,23,1
69,.6605,1,1,2,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,6,2,1,3,5,1,1,2,1,2,1,80,2,1,2,6,1,33,5
70,.6716,1,1,6,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,1,2,2,2,2,2,2,2,1,1,75,4,1,1,8,1,93,2
71,1.0062,1,1,6,0,0,0,0,1,0,5,3,0,0,1,1,0,0,0,6,3,3,3,5,2,6,1,1,1,1,26,3,1,2,6,0,72,7
72,.9433,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,3,1,2,1,1,43,4,1,1,14,1,74,1
73,1.1177,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,2,4,1,1,1,1,28,4,1,1,17,1,23,1
74,.9917,1,1,2,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,1,2,2,3,5,1,6,1,3,1,1,26,4,1,1,19,1,93,1
76,1.395,1,1,2,0,1,0,0,0,0,5,2,1,0,1,1,0,0,0,2,1,3,2,1,2,1,1,2,1,1,33,3,2,2,11,1,23,1
78,.8005,1,1,2,0,0,0,1,0,0,3,2,0,0,0,1,0,0,0,2,1,2,2,1,2,6,1,2,1,1,61,3,1,1,15,1,21,1
79,1.0017,1,1,4,0,0,0,0,1,0,5,3,0,0,1,1,0,0,0,6,1,1,3,5,2,6,1,1,1,2,19,2,4,2,7,1,86,1
80,1.293,1,1,6,0,1,0,0,0,0,5,3,0,1,1,1,0,0,0,4,3,1,2,2,2,6,1,2,1,1,18,2,1,2,17,1,54,4
81,.9947,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,3,6,1,2,3,1,62,1,1,2,15,1,21,5
82,.8726,1,1,6,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,6,3,3,3,1,2,6,1,1,1,2,54,4,1,1,17,1,59,4
83,.8726,1,2,5,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,3,3,2,2,2,1,1,4,1,1,58,4,1,1,18,1,54,5
84,1.1795,1,1,2,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,2,1,2,2,1,1,1,1,2,1,2,26,4,1,1,18,0,58,1
85,1.5983,2,1,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,6,3,3,3,5,2,6,1,1,1,1,41,1,4,2,17,1,74,7
86,.9256,1,1,2,0,0,0,1,0,0,1,2,1,0,1,1,0,0,0,2,1,3,2,1,2,4,1,1,1,1,45,4,1,1,19,0,72,1
87,1.3124,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,3,6,1,5,3,2,68,4,3,1,9,1,34,1
89,1.1177,1,1,6,0,0,0,1,0,0,5,3,0,1,1,1,0,0,0,5,3,1,1,2,2,6,1,1,2,1,25,4,1,1,16,1,21,6
90,.5592,1,1,6,0,0,0,1,0,0,5,3,0,0,0,0,1,0,0,2,3,3,2,1,3,6,2,2,2,2,77,4,1,2,13,1,93,5
91,1.0189,1,1,6,0,1,0,0,0,0,5,3,0,0,0,1,0,0,0,5,2,1,2,1,1,6,1,2,2,1,68,1,2,2,5,1,53,6
92,.841,1,1,6,0,0,0,1,0,0,5,3,0,0,0,0,0,1,0,6,3,2,3,1,2,6,2,1,1,1,74,2,1,2,11,1,59,5
93,.7954,1,1,5,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,5,2,1,1,2,2,1,82,2,1,2,18,1,43,5
94,.9083,1,1,5,0,0,0,1,0,0,1,2,1,1,1,1,0,0,0,2,3,1,2,1,2,6,1,2,1,1,51,3,1,2,14,1,57,6
95,.5855,1,1,6,0,0,0,1,0,0,5,2,1,1,1,0,0,0,0,2,3,2,2,1,2,6,1,2,2,1,69,4,1,2,14,1,86,5
96,1.3699,1,1,2,1,0,1,0,0,0,5,2,0,1,1,1,0,0,0,2,1,1,2,1,2,3,1,4,1,1,37,4,2,1,14,0,62,1
97,1.1281,1,1,6,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,3,1,3,2,2,6,2,3,2,1,81,3,2,1,10,1,74,5
98,1.4147,1,1,2,0,0,0,1,0,0,5,2,0,1,1,0,0,0,0,5,3,1,2,1,1,6,1,1,1,1,57,2,2,2,18,1,16,1
99,.9059,1,1,6,0,0,0,0,1,0,5,3,1,0,0,0,0,0,0,6,3,3,3,5,3,6,2,2,1,2,61,2,1,1,16,1,22,1
100,1.0443,1,1,6,1,0,0,0,0,0,5,3,1,0,0,0,0,0,0,5,3,2,3,1,2,6,1,2,1,1,28,4,1,2,16,1,59,1
101,.728,1,1,2,0,1,0,0,0,0,5,2,0,0,0,0,1,0,0,2,2,2,2,1,2,1,1,3,2,2,73,4,1,1,16,1,52,5
102,.9342,1,1,2,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,2,1,2,2,1,2,1,1,1,1,1,53,3,1,1,19,1,35,1
103,.7972,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,2,3,3,3,5,3,6,1,3,1,1,61,3,1,2,14,1,14,1
104,.9334,1,1,6,0,0,0,1,0,0,5,3,0,0,1,1,0,0,0,2,3,3,2,1,2,6,2,2,2,1,71,2,1,2,10,1,16,5
105,.8029,1,1,6,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,3,2,2,2,2,6,1,2,1,1,71,3,1,2,8,1,33,5
106,.5153,1,1,6,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2,2,2,1,2,2,6,1,1,1,2,44,2,5,1,14,1,54,1
107,.7183,1,1,5,0,0,0,1,0,0,4,3,0,0,0,1,0,0,0,2,3,2,2,1,2,1,1,2,1,1,63,3,1,2,14,1,74,4
108,1.7761,1,1,6,1,0,1,0,0,0,5,3,0,1,1,1,0,0,0,4,1,3,2,2,2,5,1,2,1,1,21,2,3,2,12,1,93,1
109,1.032,1,1,6,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,2,1,1,2,1,2,6,1,2,1,2,41,3,1,1,16,1,59,1
110,.6492,1,1,2,1,0,1,0,0,0,1,2,0,1,1,1,0,0,0,2,1,2,2,1,2,1,1,2,1,2,74,4,1,1,15,1,92,1
112,.6651,1,1,2,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,2,3,2,2,1,2,3,1,3,1,2,68,4,1,2,12,0,56,2
113,1.0731,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,0,1,6,3,3,3,2,1,6,1,2,1,1,43,3,1,1,11,1,22,1
114,.9009,1,1,2,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,2,1,2,2,1,3,1,1,1,1,1,35,4,1,1,13,1,58,1
115,.9342,1,1,2,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,1,2,2,1,2,6,1,2,1,2,55,3,1,1,19,1,35,2
116,.6514,1,1,6,0,0,0,1,0,0,5,3,1,1,1,1,0,0,0,2,3,3,2,2,2,6,2,1,2,1,76,2,1,1,4,0,21,5
118,.9759,1,1,2,1,1,1,0,0,0,1,2,1,0,0,1,0,0,0,2,1,2,2,2,2,3,1,1,1,1,31,4,1,1,11,1,57,1
119,.9207,1,3,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,2,1,1,2,2,1,5,1,3,1,2,44,2,1,2,7,1,62,1
120,1.6183,1,1,6,0,0,0,0,1,0,5,3,0,0,0,1,0,0,0,6,1,1,3,5,2,6,1,1,1,1,26,3,2,2,10,1,54,1
121,.6713,1,4,6,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,2,3,2,3,2,2,6,2,5,1,1,73,3,1,2,13,1,33,5
122,.6271,1,1,6,0,0,0,1,0,0,5,1,1,1,1,1,0,0,0,6,2,2,1,1,2,6,1,2,1,1,68,4,1,2,13,1,57,5
123,1.0195,1,1,6,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,2,1,2,2,5,2,6,1,2,1,2,26,2,1,1,2,1,86,2
124,1.1831,1,1,2,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,5,1,2,2,1,2,4,2,2,2,1,20,3,1,1,7,0,62,1
125,1.2018,1,1,6,0,0,0,1,0,0,5,3,0,1,1,1,0,0,0,6,3,3,2,5,3,6,2,2,2,1,74,3,1,1,18,0,93,5
127,.8801,1,1,2,0,1,0,0,0,0,5,2,0,0,0,1,0,0,0,2,1,2,2,1,1,6,2,2,1,1,54,4,1,2,12,1,23,1
128,1.5551,1,1,6,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,2,1,2,1,5,2,6,2,3,2,2,40,2,2,1,1,0,63,6
129,.7183,1,1,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,2,3,2,3,1,2,6,1,2,1,1,67,3,1,2,16,1,74,5
130,.8281,1,4,2,0,1,0,0,0,0,5,2,0,0,0,0,0,1,0,2,3,3,2,2,2,6,2,5,2,2,66,2,1,2,9,1,88,5
131,1.3277,1,1,6,0,0,0,1,0,0,1,2,1,1,1,1,0,0,0,2,2,1,3,1,2,6,1,1,1,1,27,2,4,1,6,1,21,4
132,1.0192,1,3,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,2,2,2,1,3,1,2,1,2,2,1,34,4,1,1,14,1,31,1
133,.5752,1,1,6,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,2,1,2,3,1,2,-1,1,2,1,1,44,1,5,1,9,1,34,6
134,2.1511,2,2,6,0,0,0,0,1,0,5,3,0,1,1,0,0,0,0,6,3,3,3,4,3,6,1,4,2,2,39,2,4,1,10,1,54,1
135,.9629,1,1,2,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,1,2,2,1,1,3,2,2,2,2,43,3,4,1,17,1,93,4
136,1.0955,1,1,6,0,0,0,0,1,0,5,3,0,0,1,0,0,0,0,6,3,1,3,1,2,6,1,2,1,1,51,3,4,2,11,1,93,1
138,1.0319,1,1,6,0,0,0,1,0,0,5,2,0,0,0,1,0,0,0,2,3,2,2,5,2,6,1,2,1,1,59,2,1,1,13,1,58,1
139,1.5267,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,3,6,1,2,1,1,32,3,2,1,14,1,31,1
140,1.1855,1,1,4,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,1,1,1,1,2,1,3,1,1,1,1,26,2,1,2,4,1,74,4
141,1.3209,1,2,2,0,0,0,1,0,0,1,3,0,0,1,0,0,0,0,1,1,1,2,5,3,6,2,4,2,2,56,3,1,1,5,0,91,6
142,.8129,1,2,6,0,0,0,0,1,0,5,3,1,1,1,0,0,0,0,2,3,1,3,2,2,6,1,2,1,2,73,2,1,2,16,1,59,5
143,.7782,1,1,2,0,0,0,1,0,0,5,3,1,0,1,1,0,0,0,2,1,2,2,5,3,6,2,2,2,2,55,4,1,1,15,1,86,1
144,.7987,1,1,6,0,0,0,1,0,0,5,3,0,0,0,1,0,0,0,6,3,2,3,1,2,1,1,1,1,1,44,4,1,2,14,1,91,1
145,.8412,1,1,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,2,1,2,2,1,3,1,1,2,1,1,40,4,1,1,19,1,93,1
146,.8302,1,1,6,0,0,0,1,0,0,5,2,0,0,0,0,0,1,0,2,3,2,2,1,2,1,1,2,1,1,58,4,1,2,16,1,58,1
147,.7404,1,1,6,0,1,0,0,0,0,5,2,0,0,0,1,0,0,0,6,1,1,3,1,2,6,1,2,1,1,49,4,1,2,19,1,93,1
148,.7469,1,1,6,0,1,0,0,0,0,5,3,0,0,1,0,0,0,0,2,3,3,3,2,2,6,1,1,2,2,69,3,1,2,8,1,14,5
149,.9974,1,1,2,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,2,1,2,2,1,2,2,1,2,1,1,26,4,1,2,13,1,59,1
150,1.5258,1,1,2,0,0,0,1,0,0,5,2,1,1,1,1,0,0,0,2,2,3,3,1,2,1,1,2,1,2,27,1,1,1,16,1,23,6
151,1.1132,1,1,6,1,1,0,0,0,0,2,2,0,0,0,1,0,0,0,2,1,2,2,1,2,2,2,2,1,2,29,4,1,1,10,0,42,1
152,1.0188,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,2,3,2,3,6,1,2,1,1,23,3,1,2,16,1,93,1
153,1.5476,1,1,-1,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,2,1,2,2,1,2,6,1,2,1,1,46,3,3,1,19,1,21,1
154,.9947,1,1,6,0,0,0,1,0,0,5,3,1,1,0,1,0,0,0,2,3,2,1,2,2,6,1,2,1,1,54,2,1,2,16,0,35,1
155,.6565,1,1,5,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,2,2,2,2,1,2,6,1,2,1,1,76,4,1,2,16,1,59,5
156,.8229,1,2,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,-1,3,1,3,6,2,5,2,2,82,2,1,2,11,1,35,5
157,.817,1,1,5,0,0,0,0,1,0,5,2,0,1,1,0,0,0,0,6,3,3,3,2,2,6,2,2,2,2,69,2,1,2,15,1,22,3
158,.6599,1,1,5,0,0,0,1,0,0,5,1,0,0,0,1,0,0,0,5,2,3,3,1,1,6,1,2,1,1,64,4,1,2,14,1,21,1
159,1.0279,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,1,0,0,2,2,1,3,1,3,-1,2,3,2,2,49,2,1,2,14,1,63,2
161,.728,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,2,6,1,3,1,1,68,4,1,1,16,1,58,5
162,.9013,1,2,6,0,0,0,0,1,0,5,3,1,0,1,0,0,0,0,6,3,3,3,5,3,6,2,3,2,2,60,2,1,1,17,1,74,1
163,.6895,1,1,6,0,0,0,0,1,0,5,3,1,1,1,1,0,0,0,6,2,1,3,5,1,6,1,2,1,1,67,3,1,2,13,1,22,2
164,.797,1,1,6,1,0,0,0,0,0,5,2,0,0,0,1,0,0,0,6,3,2,2,5,2,6,1,1,2,1,59,4,1,2,12,1,21,2
166,.7145,1,2,6,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,2,3,3,2,1,2,6,2,3,2,2,66,3,1,1,3,1,42,2
167,.6989,1,1,2,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,2,1,1,2,2,2,5,1,2,1,1,76,4,1,1,13,1,21,1
168,1.2094,1,1,6,0,0,0,0,1,0,5,3,1,0,0,0,0,0,0,6,1,2,3,1,2,6,2,3,2,1,51,4,4,1,13,1,22,1
169,1.0708,1,1,6,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,2,1,2,2,2,2,2,1,2,2,1,37,2,1,1,4,1,59,4
170,.7145,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,2,6,2,3,1,2,63,3,1,1,6,1,43,6
171,.9957,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,1,5,3,6,2,5,2,2,58,2,1,1,3,1,23,6
172,.7531,1,1,2,1,0,0,0,0,0,5,2,0,1,0,0,0,0,0,2,1,2,2,1,2,6,1,2,1,1,62,4,1,1,8,1,59,5
173,.8771,1,1,2,0,0,0,1,0,0,5,2,1,0,0,0,0,0,0,2,2,1,2,1,2,6,1,2,1,2,55,4,1,1,16,1,14,6
174,.8796,1,1,6,0,0,0,0,1,0,5,3,0,0,0,0,0,1,0,6,3,3,3,5,2,6,2,3,2,1,80,4,2,2,15,1,43,5
175,.3434,1,1,6,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,3,1,2,2,1,2,5,1,2,2,1,50,4,5,1,16,1,93,1
176,.7987,1,1,6,0,0,0,1,0,0,5,2,0,0,1,1,0,0,0,2,3,2,2,1,2,6,1,1,1,1,30,4,1,2,18,1,93,1
177,1.0881,1,1,6,0,0,0,1,0,0,5,2,1,1,1,0,0,0,0,2,1,2,2,2,2,5,1,2,1,1,25,4,1,1,16,1,44,1
178,.7028,1,1,2,1,1,0,0,0,0,4,2,1,1,1,0,0,0,0,2,2,2,2,1,2,6,1,1,1,1,60,3,1,2,15,1,43,5
179,.5715,1,1,6,0,0,0,1,0,0,5,3,0,0,1,0,0,0,0,6,3,1,3,5,2,6,1,2,1,1,72,4,1,2,18,0,21,5
180,1.0218,1,1,2,0,1,0,0,0,0,5,2,0,0,1,0,0,0,0,6,1,2,3,1,2,6,1,1,1,1,24,4,1,2,14,1,32,1
181,.6337,1,1,2,0,1,0,0,0,0,5,3,0,0,0,0,0,1,0,6,1,2,2,2,2,6,2,2,2,1,69,4,1,1,15,0,13,5
182,.7673,1,1,6,0,0,0,1,0,0,5,2,0,1,0,0,0,0,0,6,3,3,3,1,2,6,1,2,2,1,57,4,1,2,13,0,35,1
183,1.0997,1,1,2,0,0,0,0,1,0,5,1,0,1,0,1,0,0,0,6,2,1,1,1,1,1,1,1,1,1,39,4,4,1,15,1,93,1
184,1.0373,1,1,2,0,0,0,1,0,0,5,2,0,1,1,0,0,0,0,6,2,2,2,2,3,6,1,2,1,1,43,3,1,1,17,1,23,1
185,.8005,1,1,2,1,1,1,0,0,0,1,3,0,1,1,1,0,0,0,2,3,2,2,1,2,1,1,2,1,1,62,3,1,1,19,1,11,1
